Latitude,Longitude,LocalDate,LimitingMag,SQMReading,CloudCover,Country
-27.4679,153.058,2020-06-21,4,,0,Australia
-34.675,150.212,2020-06-21,6,,0,Australia
-27.4863,153.021,2020-06-21,4,,0,Australia
-34.8003,150.492,2020-06-21,6,,0,Australia
-25.1207,152.577,2020-06-21,1,,0,Australia
-27.5,153.0,2020-06-21,4,,0,Australia
-16.9014,145.693,2020-06-21,5,,0,Australia
-33.265,151.485,2020-06-21,2,,0,Australia
-32.9824,151.618,2020-06-21,2,,0,Australia
-27.4712,153.037,2020-06-21,3,,0,Australia
-26.796,152.967,2020-06-21,5,,0,Australia
-33.4753,151.346,2020-06-21,4,,0,Australia
-33.4938,150.525,2020-06-21,5,,0,Australia
-27.5,153.0,2020-06-21,4,,0,Australia
-27.4962,153.227,2020-06-21,4,,0,Australia
-27.4962,153.227,2020-06-21,4,,0,Australia
-17.3403,145.626,2020-06-21,4,,0,Australia
-32.8937,151.736,2020-06-21,4,,0,Australia
-33.0969,151.641,2020-06-21,4,,0,Australia
-33.7933,150.67,2020-06-21,5,,0,Australia
-34.675,150.212,2020-06-21,6,,0,Australia
-22.3852,143.042,2020-06-21,2,,0,Australia
-33.082,151.501,2020-06-21,2,,0,Australia
-33.082,151.501,2020-06-21,2,,0,Australia
-26.6509,153.092,2020-06-21,2,,0,Australia
-27.5361,153.03,2020-06-21,4,,0,Australia
-27.3833,152.998,2020-06-21,4,,0,Australia
-34.8003,150.492,2020-06-21,6,,0,Australia
-32.8427,151.375,2020-06-21,5,,0,Australia
-27.3683,153.002,2020-06-21,4,,0,Australia
-32.3845,150.692,2020-06-21,6,,0,Australia
-16.8941,145.713,2020-06-21,2,,0,Australia
-27.4956,153.227,2020-06-21,5,,0,Australia
-33.4004,151.35,2020-06-21,6,,0,Australia
-27.4956,153.227,2020-06-21,5,,0,Australia
-27.524,153.098,2020-06-21,4,,0,Australia
-27.3712,152.868,2020-06-21,5,,0,Australia
-16.8167,145.633,2020-06-21,5,,0,Australia
-27.6395,153.185,2020-06-21,5,,0,Australia
32.7184,-80.9333,2020-06-21,3,,0,Australia
-23.358,150.533,2020-06-21,6,,0,Australia
-32.8924,151.727,2020-06-21,4,,0,Australia
-27.8709,153.08,2020-06-21,5,,0,Australia
-33.265,151.485,2020-06-21,2,,0,Australia
-26.6509,153.092,2020-06-21,4,,0,Australia
-26.6509,153.092,2020-06-21,4,,0,Australia
-33.1628,151.63,2020-06-21,4,,0,Australia
-27.0929,152.948,2020-06-21,2,,0,Australia
-33.4005,151.35,2020-06-21,5,,0,Australia
-34.6217,150.458,2020-06-21,7,,0,Australia
-35.7891,150.2,2020-06-21,4,,0,Australia
-23.3287,150.792,2020-06-21,5,,0,Australia
-28.8496,151.172,2020-06-21,6,,0,Australia
-30.5409,151.784,2020-06-21,6,,0,Australia
-30.8943,153.043,2020-06-21,4,,0,Australia
-34.675,150.212,2020-06-21,6,,0,Australia
-26.7515,153.114,2020-06-21,2,,0,Australia
-26.7515,153.114,2020-06-21,2,,0,Australia
-32.8978,151.661,2020-06-21,2,,0,Australia
-27.4943,152.98,2020-06-21,4,,0,Australia
-27.7539,152.952,2020-06-21,6,,0,Australia
-27.7539,152.952,2020-06-21,6,,0,Australia
-28.9161,153.46,2020-06-21,4,,0,Australia
-27.3839,152.981,2020-06-21,2,,0,Australia
-27.0038,152.802,2020-06-21,5,,0,Australia
-27.1305,152.877,2020-06-21,4,,0,Australia
-27.693,153.138,2020-06-21,5,,0,Australia
-27.0785,153.121,2020-06-21,5,,0,Australia
-16.9014,145.693,2020-06-21,5,,0,Australia
-35.7481,150.197,2020-06-21,4,,0,Australia
-26.538,153.092,2020-06-21,5,,0,Australia
-26.6626,152.964,2020-06-21,4,,0,Australia
-22.3849,143.042,2020-06-21,2,,0,Australia
-27.5878,153.087,2020-06-21,5,,0,Australia
-35.9368,150.079,2020-06-21,6,,0,Australia
-27.1305,152.877,2020-06-21,4,,0,Australia
-35.2715,149.14,2020-06-21,3,,0,Australia
-36.0584,149.2,2020-06-21,7,,0,Australia
-34.2634,150.522,2020-06-21,4,,0,Australia
-32.9444,151.128,2020-06-21,5,,0,Australia
-33.273,151.468,2020-06-21,4,,0,Australia
-27.004,152.802,2020-06-21,5,,0,Australia
-27.1889,152.817,2020-06-21,7,,0,Australia
-27.5346,153.104,2020-06-21,2,,0,Australia
-30.8943,153.043,2020-06-21,4,,0,Australia
-34.217,142.13,2020-06-21,2,,0,Australia
-34.217,142.13,2020-06-21,2,,0,Australia
-34.7115,139.098,2020-06-21,7,,0,Australia
-24.2195,151.88,2020-06-21,5,,0,Australia
-34.6217,150.458,2020-06-21,6,,0,Australia
-27.2557,153.103,2020-06-21,3,,0,Australia
-22.3771,143.052,2020-06-21,2,,0,Australia
-27.4137,153.044,2020-06-21,3,,0,Australia
-27.5255,153.077,2020-06-21,4,,0,Australia
-27.4879,153.23,2020-06-21,2,,0,Australia
-27.5035,153.211,2020-06-21,5,,0,Australia
-30.9089,150.65,2020-06-21,3,,0,Australia
-33.2416,151.477,2020-06-21,5,,0,Australia
-33.2416,151.477,2020-06-21,5,,0,Australia
-28.0305,153.416,2020-06-21,2,,0,Australia
-24.8734,152.336,2020-06-21,5,,0,Australia
-27.5346,153.104,2020-06-21,2,,0,Australia
-27.0742,152.77,2020-06-21,6,,0,Australia
-26.6509,153.092,2020-06-21,4,18.55,0,Australia
-37.5504,149.752,2020-06-21,6,,0,Australia
-27.6393,153.246,2020-06-21,4,,0,Australia
-24.8734,152.336,2020-06-21,5,,0,Australia
-24.8285,152.287,2020-06-21,5,,0,Australia
-27.4698,153.025,2020-06-21,2,,0,Australia
-27.5966,153.144,2020-06-21,4,,0,Australia
-33.0323,150.189,2020-06-21,5,,0,Australia
-26.5821,148.785,2020-06-21,4,,0,Australia
-36.2071,150.122,2020-06-21,5,,0,Australia
-32.9359,151.767,2020-06-21,4,,0,Australia
-32.4583,149.773,2020-06-21,7,,0,Australia
-22.3881,143.042,2020-06-21,2,,0,Australia
-32.8975,151.661,2020-06-21,2,,0,Australia
-27.6392,153.185,2020-06-21,4,,0,Australia
-27.5211,153.077,2020-06-21,3,,0,Australia
-23.5382,148.145,2020-06-21,5,,0,Australia
-27.2557,153.103,2020-06-21,3,,0,Australia
-27.6423,152.875,2020-06-21,5,,0,Australia
-33.5564,150.604,2020-06-21,7,,0,Australia
-27.6393,153.246,2020-06-21,4,,0,Australia
-32.9627,151.691,2020-06-21,3,,0,Australia
-26.6133,152.946,2020-06-21,5,,0,Australia
-23.3788,147.73,2020-06-21,5,,0,Australia
-27.5966,153.144,2020-06-21,4,,0,Australia
-31.5817,152.835,2020-06-20,2,,0,Australia
-27.3817,152.996,2020-06-21,4,,0,Australia
-34.2634,150.522,2020-06-21,4,,0,Australia
-35.2614,149.155,2020-06-21,3,,0,Australia
-38.2936,147.147,2020-06-21,2,,0,Australia
-27.4939,153.222,2020-06-21,4,,0,Australia
-27.386,153.051,2020-06-21,2,,0,Australia
-35.445,149.804,2020-06-21,6,,0,Australia
-35.1519,149.141,2020-06-21,5,,0,Australia
-33.2416,151.477,2020-06-21,5,,0,Australia
-32.8976,151.669,2020-06-21,2,,0,Australia
-27.7311,153.169,2020-06-21,4,,0,Australia
-27.7313,153.169,2020-06-21,4,,0,Australia
-26.4161,153.109,2020-06-21,5,,0,Australia
-27.6397,153.157,2020-06-21,2,,0,Australia
-27.6397,153.157,2020-06-21,2,,0,Australia
-27.2731,152.962,2020-06-21,4,,0,Australia
-27.4736,152.988,2020-06-21,5,,0,Australia
-27.4698,153.025,2020-06-21,1,,0,Australia
-27.2336,153.112,2020-06-21,2,,0,Australia
-27.6265,153.103,2020-06-21,4,,0,Australia
-26.4066,146.236,2020-06-21,5,,0,Australia
-27.5582,152.832,2020-06-21,2,,0,Australia
-27.3712,152.868,2020-06-21,5,,0,Australia
-27.2731,152.962,2020-06-21,3,,0,Australia
-27.2731,152.962,2020-06-21,3,,0,Australia
-27.6265,153.103,2020-06-21,4,,0,Australia
-26.7615,153.126,2020-06-21,4,,0,Australia
-25.2744,133.775,2020-06-21,2,,0,Australia
-27.6118,153.104,2020-06-21,3,,0,Australia
-22.3881,143.042,2020-06-21,2,,0,Australia
-26.5717,153.094,2020-06-21,1,,0,Australia
-26.5379,153.092,2020-06-21,3,,0,Australia
-27.5211,153.077,2020-06-21,3,,0,Australia
-28.084,153.449,2020-06-21,2,,0,Australia
-26.7614,153.126,2020-06-21,4,,0,Australia
-26.7614,153.126,2020-06-21,4,,0,Australia
-35.0767,150.674,2020-06-21,6,,0,Australia
-26.7614,153.126,2020-06-21,4,,0,Australia
-35.0767,150.674,2020-06-21,6,,0,Australia
-27.0413,152.923,2020-06-21,5,,0,Australia
-23.4211,147.709,2020-06-21,6,,0,Australia
-27.2845,152.956,2020-06-21,4,,0,Australia
-26.6955,152.809,2020-06-21,6,,0,Australia
-26.5734,148.785,2020-06-21,2,,0,Australia
-32.9771,151.678,2020-06-21,5,,0,Australia
-26.7552,152.85,2020-06-21,2,,0,Australia
-26.6134,152.946,2020-06-21,5,,0,Australia
-26.6245,152.969,2020-06-21,5,,0,Australia
-28.1284,153.443,2020-06-21,5,,0,Australia
-27.471,153.081,2020-06-21,5,,0,Australia
-23.4211,147.709,2020-06-21,6,,0,Australia
-28.121,153.468,2020-06-21,5,,0,Australia
-27.6535,153.178,2020-06-21,2,,0,Australia
-27.5126,153.208,2020-06-21,4,,0,Australia
-27.9402,153.245,2020-06-21,6,,0,Australia
-26.5734,148.785,2020-06-21,2,,0,Australia
-27.6118,153.104,2020-06-21,2,,0,Australia
-32.99,151.721,2020-06-21,5,,0,Australia
-28.0807,153.353,2020-06-21,3,,0,Australia
-33.436,151.295,2020-06-21,4,,0,Australia
-28.0807,153.353,2020-06-21,3,,0,Australia
-34.6112,150.331,2020-06-21,5,,0,Australia
-27.5463,153.214,2020-06-21,4,,0,Australia
-23.3037,150.517,2020-06-21,3,,0,Australia
-26.4122,153.104,2020-06-21,4,,0,Australia
-32.9263,151.678,2020-06-21,4,,0,Australia
-27.5371,153.191,2020-06-21,3,,0,Australia
-27.0663,152.923,2020-06-21,3,,0,Australia
-30.9853,150.251,2020-06-21,5,,0,Australia
-26.6969,152.809,2020-06-21,5,,0,Australia
-27.0525,153.144,2020-06-21,6,,0,Australia
-27.6545,153.197,2020-06-21,4,,0,Australia
-28.1201,153.448,2020-06-21,5,,0,Australia
-26.9423,152.562,2020-06-21,3,,0,Australia
-26.9423,152.562,2020-06-21,3,,0,Australia
-26.5277,153.074,2020-06-21,4,,0,Australia
-26.5277,153.074,2020-06-21,4,,0,Australia
-26.8297,152.942,2020-06-21,6,,0,Australia
-26.6133,152.946,2020-06-21,5,,0,Australia
-28.121,153.468,2020-06-21,5,,0,Australia
-28.0643,153.33,2020-06-21,5,,0,Australia
-28.0643,153.33,2020-06-21,5,,0,Australia
-32.5719,149.586,2020-06-21,5,,0,Australia
-34.5866,150.604,2020-06-21,6,,0,Australia
-26.8297,152.942,2020-06-21,6,,0,Australia
-26.6134,152.946,2020-06-21,5,,0,Australia
-27.0664,152.923,2020-06-21,2,,0,Australia
-20.9176,142.703,2020-06-21,7,6.0,0,Australia
-35.9116,150.081,2020-06-21,5,,0,Australia
-27.4614,153.176,2020-06-21,1,,0,Australia
-27.861,153.056,2020-06-21,6,,0,Australia
-28.0192,153.316,2020-06-21,4,,0,Australia
-32.6583,152.151,2020-06-21,3,,0,Australia
-27.4961,153.105,2020-06-21,5,,0,Australia
-33.6174,151.327,2020-06-21,6,,0,Australia
-26.6245,152.969,2020-06-21,5,,0,Australia
-27.2435,152.991,2020-06-21,2,,0,Australia
-27.5655,153.305,2020-06-21,2,,0,Australia
-37.6746,144.546,2020-06-21,4,,0,Australia
-26.5277,153.074,2020-06-21,4,,0,Australia
-27.9545,153.248,2020-06-21,3,,0,Australia
-26.6546,153.102,2020-06-21,4,,0,Australia
-26.195,152.672,2020-06-21,4,,0,Australia
-26.195,152.672,2020-06-21,4,,0,Australia
-27.4939,153.222,2020-06-21,4,,0,Australia
-27.4939,153.222,2020-06-21,4,,0,Australia
-27.6113,153.275,2020-06-21,2,,0,Australia
-27.5346,153.104,2020-06-21,2,,0,Australia
-16.9152,145.739,2020-06-21,4,,0,Australia
-32.5719,149.586,2020-06-21,5,,0,Australia
-28.0192,153.316,2020-06-21,4,,0,Australia
-35.9184,150.126,2020-06-21,4,,0,Australia
-27.3844,152.989,2020-06-21,4,,0,Australia
-26.738,153.056,2020-06-21,3,,0,Australia
-33.2417,151.477,2020-06-21,5,6.0,0,Australia
-28.1255,153.471,2020-06-21,3,,0,Australia
-35.3078,149.137,2020-06-21,4,,0,Australia
-33.436,151.295,2020-06-21,4,,0,Australia
-27.3846,152.991,2020-06-21,4,,0,Australia
-27.3846,152.991,2020-06-21,4,,0,Australia
-36.2009,149.091,2020-06-21,5,,0,Australia
-27.6792,152.913,2020-06-21,4,,0,Australia
-35.1973,150.558,2020-06-21,5,,0,Australia
-34.4887,150.413,2020-06-21,4,,0,Australia
-35.9184,150.126,2020-06-21,4,,0,Australia
-26.4099,153.11,2020-06-21,6,,0,Australia
-26.4099,153.11,2020-06-21,6,,0,Australia
-32.6583,152.151,2020-06-21,3,,0,Australia
-26.7911,153.103,2020-06-21,4,,0,Australia
-27.4685,153.041,2020-06-21,4,,0,Australia
-26.0893,152.586,2020-06-21,4,,0,Australia
-28.115,153.413,2020-06-21,3,,0,Australia
-34.4963,150.439,2020-06-21,6,,0,Australia
-35.279,149.14,2020-06-21,2,,0,Australia
-36.239,149.513,2020-06-21,7,,0,Australia
-27.3114,152.985,2020-06-21,3,,0,Australia
-31.2878,150.582,2020-06-21,6,,0,Australia
-35.9184,150.126,2020-06-21,4,,0,Australia
-27.4614,153.176,2020-06-21,1,,0,Australia
-27.7875,153.11,2020-06-21,3,,0,Australia
-38.4982,147.085,2020-06-21,7,,0,Australia
-35.3444,150.461,2020-06-21,3,,0,Australia
-27.405,153.023,2020-06-21,1,,0,Australia
-35.1771,149.087,2020-06-21,6,20.72,0,Australia
-28.0308,153.432,2020-06-21,3,,0,Australia
-35.2508,149.166,2020-06-21,4,,0,Australia
-31.2878,150.582,2020-06-21,7,,0,Australia
-33.2234,151.545,2020-06-21,5,,0,Australia
-27.3667,153.001,2020-06-21,4,,0,Australia
-35.1551,149.123,2020-06-21,4,,0,Australia
-26.195,152.672,2020-06-21,5,,0,Australia
-27.3622,152.98,2020-06-21,4,,0,Australia
-27.2949,152.999,2020-06-21,1,,0,Australia
-25.5838,152.902,2020-06-21,6,,0,Australia
-33.4319,151.34,2020-06-21,3,,0,Australia
-27.8361,153.376,2020-06-21,5,,0,Australia
-26.1952,152.672,2020-06-21,5,,0,Australia
-28.0727,153.38,2020-06-21,3,,0,Australia
-27.4141,153.007,2020-06-21,3,,0,Australia
-27.4398,152.991,2020-06-21,4,,0,Australia
-35.279,149.14,2020-06-21,2,,0,Australia
-26.8488,152.903,2020-06-21,5,,0,Australia
-35.1551,149.123,2020-06-21,4,,0,Australia
-27.6792,152.913,2020-06-21,4,,0,Australia
-27.6792,152.913,2020-06-21,4,,0,Australia
-27.1145,152.898,2020-06-21,2,,0,Australia
-27.7876,153.111,2020-06-21,3,,0,Australia
-27.4735,153.046,2020-06-21,2,,0,Australia
-27.4052,153.025,2020-06-21,1,,0,Australia
-35.2508,149.166,2020-06-21,4,,0,Australia
-35.1771,149.087,2020-06-21,6,20.72,0,Australia
-35.1551,149.123,2020-06-21,4,,0,Australia
-35.3078,149.137,2020-06-21,4,,0,Australia
-35.2508,149.166,2020-06-21,4,,0,Australia
-35.2067,149.024,2020-06-21,5,,0,Australia
-27.0474,152.96,2020-06-21,2,,0,Australia
-27.1796,152.942,2020-06-21,3,,0,Australia
-27.1796,152.942,2020-06-21,3,,0,Australia
-27.4398,152.991,2020-06-21,4,,0,Australia
-27.9176,153.199,2020-06-21,3,,0,Australia
-28.109,153.402,2020-06-21,3,,0,Australia
-34.7405,150.826,2020-06-21,3,17.0,0,Australia
-27.106,152.913,2020-06-21,3,,0,Australia
-26.7094,152.923,2020-06-21,5,,0,Australia
-27.4622,152.971,2020-06-21,2,,0,Australia
-27.4689,153.066,2020-06-21,4,,0,Australia
-26.7523,152.831,2020-06-21,4,,0,Australia
-27.334,153.061,2020-06-21,4,,0,Australia
-27.3621,152.98,2020-06-21,4,,0,Australia
-26.9983,152.687,2020-06-21,6,,0,Australia
-35.1864,149.157,2020-06-21,2,,0,Australia
-27.106,152.913,2020-06-21,3,,0,Australia
-35.279,149.14,2020-06-21,2,,0,Australia
-27.106,152.913,2020-06-21,3,,0,Australia
-33.3455,151.431,2020-06-21,2,,0,Australia
-28.1582,153.393,2020-06-21,4,,0,Australia
-27.4877,152.94,2020-06-21,5,,0,Australia
-35.0742,150.679,2020-06-21,5,,0,Australia
-32.9364,151.769,2020-06-21,4,,0,Australia
-32.6748,149.917,2020-06-21,6,,0,Australia
-26.7508,152.834,2020-06-21,3,,0,Australia
-27.2813,152.946,2020-06-21,4,,0,Australia
-27.6319,152.881,2020-06-21,5,,0,Australia
-27.7974,152.958,2020-06-21,4,,0,Australia
-27.4971,153.114,2020-06-21,2,,0,Australia
-32.9364,151.769,2020-06-21,4,,0,Australia
-27.7974,152.958,2020-06-21,4,,0,Australia
-28.0794,153.382,2020-06-21,4,,0,Australia
-27.5225,153.021,2020-06-21,1,,0,Australia
-27.5226,152.955,2020-06-21,2,,0,Australia
-21.154,149.192,2020-06-21,1,,0,Australia
-26.6463,152.873,2020-06-21,2,,0,Australia
-38.1159,145.766,2020-06-21,1,,0,Australia
-32.6748,149.917,2020-06-21,6,,0,Australia
-27.4945,152.994,2020-06-21,3,,0,Australia
-27.2813,152.946,2020-06-21,4,,0,Australia
-27.1181,152.968,2020-06-21,2,,0,Australia
-27.5626,153.135,2020-06-21,4,,0,Australia
-28.0838,153.352,2020-06-21,4,,0,Australia
-34.5478,150.361,2020-06-21,5,,0,Australia
-32.7186,149.891,2020-06-21,6,,0,Australia
-32.8783,151.714,2020-06-21,3,,0,Australia
-27.6791,153.18,2020-06-21,4,,0,Australia
-27.5111,153.056,2020-06-21,2,,0,Australia
-29.4734,147.972,2020-06-21,5,,0,Australia
-25.9193,153.003,2020-06-21,6,,0,Australia
-33.4005,151.35,2020-06-21,5,,0,Australia
-29.4693,147.969,2020-06-21,6,,0,Australia
-27.8388,153.098,2020-06-21,3,,0,Australia
-27.7254,153.205,2020-06-21,1,,0,Australia
-33.6349,151.325,2020-06-21,4,,0,Australia
-26.4649,153.099,2020-06-21,4,,0,Australia
-26.7047,153.089,2020-06-21,2,,0,Australia
-27.2653,152.962,2020-06-21,2,,0,Australia
-27.4858,152.998,2020-06-21,1,,0,Australia
-33.4836,150.159,2020-06-21,5,,0,Australia
-27.8664,153.08,2020-06-21,5,,0,Australia
-27.4943,152.98,2020-06-21,4,,0,Australia
-24.0046,151.215,2020-06-21,5,,0,Australia
-25.0483,152.043,2020-06-21,6,,0,Australia
-33.2608,151.396,2020-06-21,3,,0,Australia
-27.4873,152.989,2020-06-21,2,,0,Australia
-27.4713,152.997,2020-06-21,2,,0,Australia
-27.7379,153.145,2020-06-21,4,,0,Australia
-32.7186,149.891,2020-06-21,6,,0,Australia
-28.0905,153.366,2020-06-21,4,,0,Australia
-25.9245,153.006,2020-06-21,6,,0,Australia
-27.4962,152.963,2020-06-21,4,,0,Australia
-35.2424,149.164,2020-06-21,2,,0,Australia
-27.4962,152.963,2020-06-21,4,,0,Australia
-32.2511,148.587,2020-06-21,4,,0,Australia
-27.4639,153.065,2020-06-21,3,,0,Australia
-27.8658,153.079,2020-06-21,5,,0,Australia
-34.584,150.766,2020-06-21,5,,0,Australia
-27.0112,152.79,2020-06-21,4,,0,Australia
-27.0112,152.79,2020-06-21,4,,0,Australia
-27.0112,152.79,2020-06-21,4,,0,Australia
-27.0112,152.79,2020-06-21,4,,0,Australia
-27.1145,152.898,2020-06-21,5,,0,Australia
-27.5626,153.135,2020-06-21,4,,0,Australia
-27.4974,152.987,2020-06-21,1,,0,Australia
-27.4974,152.987,2020-06-21,1,,0,Australia
-27.0413,152.923,2020-06-21,4,,0,Australia
-27.5597,152.87,2020-06-21,4,,0,Australia
-23.158,150.754,2020-06-21,1,,0,Australia
-27.2295,153.025,2020-06-21,4,,0,Australia
-33.678,151.214,2020-06-21,5,,0,Australia
-27.3776,152.928,2020-06-21,3,,0,Australia
-27.0413,152.923,2020-06-21,4,,0,Australia
-27.6925,153.154,2020-06-21,3,,0,Australia
-33.7878,151.281,2020-06-21,2,,0,Australia
-27.1145,152.898,2020-06-21,5,,0,Australia
-27.4713,152.997,2020-06-21,2,,0,Australia
-33.7879,151.281,2020-06-21,2,,0,Australia
-27.6277,152.883,2020-06-21,2,,0,Australia
-27.6363,153.144,2020-06-21,5,,0,Australia
-27.6261,152.885,2020-06-21,2,,0,Australia
-27.6925,153.154,2020-06-21,3,,0,Australia
-27.5597,152.87,2020-06-21,4,,0,Australia
-35.3123,149.134,2020-06-21,2,,0,Australia
-27.4494,153.044,2020-06-21,2,,0,Australia
-33.7561,151.231,2020-06-21,2,,0,Australia
-27.9279,153.183,2020-06-21,4,,0,Australia
-27.5889,152.981,2020-06-21,2,,0,Australia
-27.07,152.938,2020-06-21,2,,0,Australia
-27.1901,153.017,2020-06-21,1,,0,Australia
-27.438,152.945,2020-06-21,2,,0,Australia
-33.8948,151.185,2020-06-21,2,,0,Australia
-27.4912,152.995,2020-06-21,4,,0,Australia
-27.6491,153.258,2020-06-21,2,,0,Australia
-27.0698,152.938,2020-06-21,2,,0,Australia
-27.5889,152.981,2020-06-21,2,,0,Australia
-27.3776,152.928,2020-06-21,3,,0,Australia
-27.3776,152.928,2020-06-21,3,,0,Australia
-33.7624,151.292,2020-06-21,2,,0,Australia
-31.2719,149.27,2020-06-21,1,,0,Australia
-33.8948,151.185,2020-06-21,2,,0,Australia
-35.3229,150.413,2020-06-21,5,,0,Australia
-34.8055,150.75,2020-06-21,3,,0,Australia
-34.8055,150.75,2020-06-21,3,,0,Australia
-27.6146,152.97,2020-06-21,4,,0,Australia
-27.5501,152.87,2020-06-21,2,,0,Australia
-34.488,150.435,2020-06-21,7,,0,Australia
-28.0269,153.396,2020-06-21,6,,0,Australia
-27.4296,152.938,2020-06-21,2,,0,Australia
-27.0413,152.923,2020-06-21,4,,0,Australia
-26.7476,153.134,2020-06-21,1,,0,Australia
-26.7047,153.089,2020-06-21,2,,0,Australia
-28.0269,153.397,2020-06-21,5,,0,Australia
-27.4296,152.938,2020-06-21,2,,0,Australia
-27.3403,153.017,2020-06-21,3,,0,Australia
-33.8043,151.203,2020-06-21,3,,0,Australia
-26.5419,152.988,2020-06-21,3,,0,Australia
-26.5996,153.002,2020-06-21,1,,0,Australia
-26.6857,153.024,2020-06-21,4,,0,Australia
-33.8043,151.202,2020-06-21,3,,0,Australia
-26.6857,153.024,2020-06-21,4,,0,Australia
-27.2463,153.083,2020-06-21,2,,0,Australia
-33.8043,151.202,2020-06-21,3,,0,Australia
-27.3643,152.975,2020-06-21,1,,0,Australia
-33.8043,151.202,2020-06-21,3,,0,Australia
-34.0704,151.152,2020-06-21,4,,0,Australia
-33.9403,151.204,2020-06-21,1,,0,Australia
-34.0704,151.152,2020-06-21,4,,0,Australia
-33.5634,150.669,2020-06-21,4,,0,Australia
-26.7754,152.839,2020-06-21,1,,0,Australia
-26.7776,152.842,2020-06-21,1,,0,Australia
-28.0335,153.433,2020-06-21,2,,0,Australia
-33.8008,151.086,2020-06-21,2,,0,Australia
-27.6109,152.952,2020-06-21,2,,0,Australia
-27.1627,153.001,2020-06-21,1,,0,Australia
-34.3397,150.898,2020-06-21,3,,0,Australia
-27.6871,153.183,2020-06-21,2,,0,Australia
-27.6426,152.89,2020-06-21,2,,0,Australia
-27.3075,152.932,2020-06-21,4,,0,Australia
-37.9167,145.238,2020-06-20,3,,0,Australia
-35.275,150.424,2020-06-19,6,,0,Australia
-31.9687,115.904,2020-06-21,2,,0,Australia
-25.0673,152.149,2020-06-21,6,,0,Australia
-32.4976,115.762,2020-06-20,4,,0,Australia
-32.2007,115.977,2020-06-20,5,,0,Australia
-37.714,145.214,2020-06-20,6,,0,Australia
-37.269,144.693,2020-06-20,5,,0,Australia
-28.1461,153.412,2020-06-20,5,,0,Australia
-28.1462,153.422,2020-06-20,5,,0,Australia
-37.9167,145.238,2020-06-20,3,,0,Australia
-20.2712,129.99,2020-06-20,6,,0,Australia
-37.7585,144.991,2020-06-20,2,,0,Australia
-34.2009,150.786,2020-06-20,1,,0,Australia
-32.1194,116.06,2020-06-20,4,,0,Australia
-34.2009,150.786,2020-06-20,1,,0,Australia
-12.3666,130.872,2020-06-20,4,,0,Australia
-31.5817,152.835,2020-06-20,2,,0,Australia
-37.9148,145.122,2020-06-20,4,,0,Australia
-38.0136,145.558,2020-06-20,5,,0,Australia
-37.746,144.892,2020-06-20,2,,0,Australia
-37.8193,145.51,2020-06-20,3,,0,Australia
-38.0136,145.558,2020-06-20,5,,0,Australia
-27.4843,152.984,2020-06-20,1,,0,Australia
-33.6296,115.964,2020-06-20,7,,0,Australia
-32.9787,151.611,2020-06-20,2,,0,Australia
-36.3558,143.696,2020-06-20,1,,0,Australia
-32.2007,115.977,2020-06-19,4,,0,Australia
-32.48,115.762,2020-06-19,4,,0,Australia
-33.6506,150.314,2020-06-19,4,,0,Australia
-36.8477,149.935,2020-06-19,7,22.09,0,Australia
-33.7903,150.942,2020-06-19,1,,0,Australia
-27.1516,149.066,2020-06-19,4,,0,Australia
-33.8909,150.852,2020-06-19,2,,0,Australia
-24.8158,152.457,2020-06-19,3,,0,Australia
-33.664,151.306,2020-06-19,4,,0,Australia
-27.3942,152.947,2020-06-19,2,,0,Australia
-33.7205,150.979,2020-06-19,3,,0,Australia
-36.7719,149.691,2020-06-19,4,,0,Australia
-33.7863,151.211,2020-06-18,1,,0,Australia
-33.7863,151.211,2020-06-18,1,,0,Australia
-38.3427,145.755,2020-06-18,6,,0,Australia
-12.3747,130.905,2020-06-19,5,,0,Australia
-37.8224,144.992,2020-06-18,1,,0,Australia
-34.3925,150.885,2020-06-18,3,,0,Australia
-23.6938,133.896,2020-06-18,4,,0,Australia
-34.9285,138.601,2020-06-18,4,,0,Australia
-34.8815,138.643,2020-06-18,4,18.91,0,Australia
-37.6002,143.221,2020-06-18,6,,0,Australia
-36.8477,149.935,2020-06-18,7,22.17,0,Australia
-33.7863,151.211,2020-06-18,1,,0,Australia
-34.1748,139.972,2020-06-18,7,,0,Australia
-31.8297,116.152,2020-06-18,4,,0,Australia
-31.8297,116.152,2020-06-18,4,,0,Australia
-33.738,151.106,2020-06-18,3,,0,Australia
-36.6756,149.829,2020-06-18,5,,0,Australia
-33.8226,151.198,2020-06-18,3,,0,Australia
-35.4303,149.095,2020-06-18,6,,0,Australia
-33.7202,151.159,2020-06-18,5,,0,Australia
-37.7431,145.008,2020-06-18,2,,0,Australia
-37.7431,145.008,2020-06-18,2,,0,Australia
-33.2168,151.525,2020-06-18,4,,0,Australia
-35.2089,149.078,2020-06-18,3,,0,Australia
-34.3185,150.916,2020-06-18,1,,0,Australia
-35.1013,149.375,2020-06-18,6,,0,Australia
-33.9648,150.851,2020-06-18,2,,0,Australia
-35.1521,149.141,2020-06-18,4,,0,Australia
-33.8391,151.041,2020-06-18,4,17.9,0,Australia
-33.6217,150.302,2020-06-18,1,,0,Australia
-33.901,151.16,2020-06-18,4,,0,Australia
-32.9899,151.721,2020-06-18,2,,0,Australia
-35.1458,149.23,2020-06-18,5,,0,Australia
-35.1336,138.535,2020-06-18,1,,0,Australia
